id,winner,album_name,track_name,popularity,track_genre,duration_ms
16693,1,"Mozart - A Classical Dawn","12 Variations in C Major on "Ah, vous dirai-je Maman", K. 265/300e: Var. 8",14,classical,54853.00
16694,1,"Mozart: A Night of Classics","6 Variations in G minor for Piano & Violin on "Hélas, j'ai perdu mon amant" K.360: Var. II",17,classical,60026.00
16695,1,"Mozart - A Classical Dawn","Sonata for Piano and Violin in E flat, K.481: 3d. Variation 3",10,classical,61866.00
16696,1,"Mozart - Inspiring Classics","Sonata for Piano and Violin in F, K.13 - for Harpsichord and Violin: 3. Menuetto I-II",1,classical,98506.00
16697,1,"Mozart: A Night of Classics","Modulierendes Präludium, K.deest",6,classical,98000.00
16698,1,"Mozart - All Day Classics","Les petits riens, K. App. 10 (Ballet): Adagio",8,classical,80840.00
16699,1,"Mozart - A Classical Dawn","Divertimento No. 15 in B Flat Major, K.287: Variation I",8,classical,69333.00
16700,1,"Mozart - All Day Classics","Four Contredanses K.267: No. 1 in G",8,classical,85026.00
16701,1,"Mozart: Piano Concertos Nos. 20 & 22","Mozart: Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai",24,classical,417666.00
16702,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 3 in B-Flat Major, K. 281: II. Andante amoroso",16,classical,313866.00
16703,1,"Mozart: Piano Concertos Nos. 12, 18 & 19","Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto",7,classical,693666.00
16704,1,"Mozart: Piano Concertos Nos. 14-21","Piano Concerto No. 15 in B-Flat Major, K. 450: II. (Andante)",5,classical,362640.00
16705,1,"Mozart: Piano Concertos Nos. 26 & 27; Rondo in A Major","Piano Concerto No. 26 in D Major, K. 537 "Coronation": II. (Larghetto)",3,classical,410066.00
16706,1,"Mozart: Complete Variations for Piano","Sonata for Piano 4 Hands in C Major, K. 19d: III. Rondo (Allegretto)",2,classical,225293.00
16707,1,"Mozart - A Classical Dawn","Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",3,classical,337586.00
16708,1,"Mozart: A Night of Classics","Piano Concerto No. 27 in B-Flat Major, K. 595: 2. Larghetto - Live",7,classical,452706.00
16709,1,"Mozart: A Night of Classics","12 Variations on an Allegretto in B Flat, K.500: 6. Variation V",24,classical,45532.00
16710,1,"Mozart - Inspiring Classics","9 Variations on a Minuet by J.P. Duport in D, K.573: 3. Variation II",5,classical,62280.00
16711,1,"Mozart - Inspiring Classics","Minuet in F, K.1d",3,classical,79360.00
16712,1,"Mozart: A Night of Classics","Piano Sonata No. 4 in E-Flat Major, K. 282: 1a. Adagio - Pt. 1",19,classical,56493.00
16713,1,"Mozart - Inspiring Classics","12 Variations on an Allegretto in B Flat, K.500: 8. Variation VII",4,classical,65536.00
16714,1,"Mozart - Inspiring Classics","Symphony No. 22 in C, K.162: 3. Presto assai",1,classical,98506.00
16715,1,"Mozart - Inspiring Classics","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 7. Variation VI",4,classical,64492.00
16716,1,"Mozart - Inspiring Classics","12 Variations in C Major on "Ah, vous dirai-je Maman", K. 265: 11. Variation X",6,classical,41893.00
16717,1,"Mozart - Inspiring Classics","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",3,classical,71560.00
16718,1,"Mozart: A Night of Classics","Sonata for Piano and Violin in E flat, K.481: 3f. Variation 5",10,classical,75986.00
16719,1,"Mozart: A Night of Classics","Sonata for Piano and Violin in A, K.305: 2e. Variation 4",12,classical,68733.00
16720,1,"Mozart - A Classical Dawn","Six German Dances, K.571: No. 5 in B Flat Major",3,classical,92000.00
16721,1,"Mozart - Inspiring Classics","6 Variations in G minor for Piano & Violin on "Hélas, j'ai perdu mon amant" K.360: Var. I",6,classical,55613.00
16722,1,"Mozart - Inspiring Classics","Symphony No. 33 in B-Flat Major, K. 319: 2b. Andante moderato - Pt. 2",3,classical,69653.00
16723,1,"Mozart - Inspiring Classics","8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 2. Variation I",3,classical,80453.00
16724,1,"Mozart - A Classical Dawn","Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",6,classical,84653.00
16725,1,"Mozart - A Classical Dawn","Symphony No. 25 in G minor, K.183: 1. Allegro con brio",3,classical,92986.00
16726,1,"Mozart: A Night of Classics","Piano Sonata No.14 in C Minor, K. 457: 2c. Adagio - Pt. 3",14,classical,64839.00
16727,1,"Mozart - A Classical Dawn","12 Variations on an Allegretto in B Flat, K.500: 11. VariatiIon X",9,classical,64379.00
16728,1,"Mozart - A Classical Dawn","Fantasia in C minor, K.475: Allegro",5,classical,88600.00
16729,1,"Mozart - A Classical Dawn","Die Zauberflöte, K. 620 / Zweiter Aufzug: Marsch der Priester",4,classical,86333.00
16730,1,"Mozart - All Day Classics","Piano Sonata No.14 in C Minor, K. 457: 2g. Adagio - Pt. 7",21,classical,48960.00
16731,1,"Mozart: A Night of Classics","Symphony No. 40 In G Minor, K.550: 1. Molto allegro",9,classical,85960.00
16732,1,"Mozart - A Classical Dawn","Six German Dances, K.571: No. 4 in G",4,classical,96133.00
16733,1,"Mozart - A Classical Dawn","String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",5,classical,90053.00
16734,1,"Mozart: A Night of Classics","Andantino in C, K.15b",14,classical,67546.00
16735,1,"Mozart - Inspiring Classics","8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 4. Variation III",1,classical,94438.00
16736,1,"Mozart - A Classical Dawn","Overture and Three Contredanses, K.106: Contredanse No. 3 in B Flat Major",3,classical,99173.00
16737,1,"Mozart - All Day Classics","The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Three Contredanses: in F, K.15h",23,classical,47000.00
16738,1,"Mozart - All Day Classics","Modulating Prelude, K.284a/2",24,classical,42586.00
16739,1,"Mozart - All Day Classics","Sonata for Piano and Violin in E flat, K.481: 3f. Variation 5",9,classical,75986.00
16740,1,"Mozart - All Day Classics","Overture and Three Contredanses, K.106: Overture in D, K.106",16,classical,59760.00
16741,1,"Mozart - All Day Classics","Nine Variations in D, K.573 on a minuet by J.P. Duport: 7a. Variation VI - Pt. 1",16,classical,63893.00
16742,1,"Mozart - All Day Classics","8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 1.Theme",15,classical,64039.00
16743,1,"Mozart - All Day Classics","Symphony No. 22 in C, K.162: 3. Presto assai",6,classical,98506.00
16744,1,"Mozart - A Classical Dawn","Divertimento No. 11 in D, K.251 "Nannerl-Septett": 4b. Menuetto (Tema con variazioni): Var. I",6,classical,76533.00
16745,1,"Mozart - All Day Classics","Canon in C, K.508A",19,classical,55293.00
16746,1,"Mozart - All Day Classics","14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",7,classical,90786.00
16747,1,"Mozart - All Day Classics","Idomeneo, re di Creta, K.366 / Act 3: Marcia - Live",7,classical,83666.00
16748,1,"Mozart - All Day Classics","Ma che vi fece... Sperai vicino, K.368: 1. Andantino",7,classical,86160.00
16749,1,"Mozart - All Day Classics","Don Giovanni, ossia Il dissoluto punito, K.527 - Arr. for 8 wind instruments by Johann G. Triebensee (1746-1813) - Act 1: "Madamina, il catalogo è questo"",6,classical,99986.00
16750,1,"Mozart - All Day Classics","7 Minuets, K.65a: No. 5 in C Major",7,classical,98560.00
16751,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 1 in C Major, K. 279: III. Allegro",18,classical,190773.00
16752,1,"Mozart: Piano Concertos Nos. 22-27","Piano Concerto No. 23 in A Major, K. 488: II. Andante",19,classical,386200.00
16753,1,"Mozart: Piano Concertos Nos. 9-13","Piano Concerto No. 9 in E-Flat Major, K. 271 "Jeunehomme": I. Allegro",5,classical,647040.00
16754,1,"Die Königin der Nacht: Mozart-Arien aus Die Zauberflöte u.a.","Popoli di Tessaglia... Io non chiedo, eterni dei, K. 316",13,classical,610320.00
16755,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 7 in C Major, K. 309: III. Rondeau (Allegretto grazioso)",3,classical,432000.00
16756,1,"Mozart Piano Concertos: Nos. 1-8","Piano Concerto No. 8 in C Major, K. 246 "Lützow": II. Andante",6,classical,561560.00
16757,1,"Mozart: A Night of Classics","8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 4. Variation III",17,classical,57342.00
16758,1,"Mozart: Piano Concertos Nos. 22-27","Piano Concerto No. 25 in C Major, K. 503: III. Allegretto",2,classical,561626.00
16759,1,"Mozart: A Night of Classics","Piano Concerto No. 3 in D major, K. 40: 2a. Andante - Pt. 1",25,classical,42840.00
16760,1,"Mozart: A Night of Classics","String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",9,classical,90053.00
16761,1,"Mozart - Inspiring Classics","Les petits riens, K.app.10 (ballet): No. 15 Gavotte gracieuse",7,classical,52213.00
16762,1,"Mozart: Piano Concertos Nos. 14-21","Piano Concerto No. 16 in D Major, K. 451: I. Allegro assai",5,classical,656786.00
16763,1,"Trios violon, violoncelle, piano","Trio No. 2 in D Minor, K. 442: II. Andantino. Tempo di minuetto",0,classical,427160.00
16764,1,"Mozart - Inspiring Classics","8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 5. Variation IV",4,classical,66427.00
16765,1,"Mozart: A Night of Classics","Les petits riens, K.app.10 (ballet): No. 9 Andantino",13,classical,70146.00
16766,1,"Mozart - Inspiring Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 4. Variation III",6,classical,52786.00
16767,1,"Mozart - Inspiring Classics","Divertimento No. 15 in B Flat Major, K.287: Variation V",4,classical,64000.00
16768,1,"Mozart - Inspiring Classics","La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",4,classical,65000.00
16769,1,"Mozart - Inspiring Classics","Piano Sonata No. 11 in A Major, K. 331: 1f. Variation 6",6,classical,62626.00
16770,1,"Mozart - A Classical Dawn","Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",7,classical,72973.00
16771,1,"Mozart: A Night of Classics","Piano Sonata No. 11 in A Major, K. 331: 1b. Variation 2",12,classical,69080.00
16772,1,"Mozart: A Night of Classics","8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 8c. Variation VII : Adagio - Pt. 3",21,classical,51506.00
16773,1,"Mozart: A Night of Classics","6 Minuets K. 105 (attribution doubtful): No. 4 in G Major",6,classical,99000.00
16774,1,"Mozart - All Day Classics","Piano Sonata No. 11 in A Major, K. 331: I. Variation 1",9,classical,77133.00
16775,1,"Mozart: A Night of Classics","Symphony No. 5 in B flat, K.22: 3. Molto Allegro",11,classical,85400.00
16776,1,"Mozart - Inspiring Classics","Divertimento in E flat, K.166: 4. Adagio",5,classical,65000.00
16777,1,"Mozart - Inspiring Classics","12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 2. Variation I",5,classical,61906.00
16778,1,"Mozart - Inspiring Classics","Così fan tutte, K. 588 / Act I: "La mia Dorabella"",1,classical,112440.00
16779,1,"Mozart - Inspiring Classics","String Quintet No.1 in B flat, K.174 - Two original movements: 3. Trio",2,classical,81786.00
16780,1,"Mozart - Inspiring Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 12b. Variation XI : Adagio - Pt. 2",2,classical,91200.00
16781,1,"Mozart - A Classical Dawn","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 7. Variation VI",10,classical,64492.00
16782,1,"Mozart: A Night of Classics","Die Zauberflöte, K. 620 / Zweiter Aufzug: Marsch der Priester",8,classical,86333.00
16783,1,"Mozart - Inspiring Classics","Die Entführung aus dem Serail, K. 384: Overture (Arr. for Wind Ensemble)",2,classical,94500.00
16784,1,"Mozart - A Classical Dawn","Divertimento No. 11 in D, K.251 "Nannerl-Septett": 4c. Menuetto (Tema con variazioni): Var. II",5,classical,81466.00
16785,1,"Mozart - Inspiring Classics","Eight Minuets K.315g - orch. Erik Smith: No. 7 in A",2,classical,93000.00
16786,1,"Mozart - All Day Classics","Divertimento No. 11 in D, K.251 "Nannerl-Septett": 4a. Menuetto (Tema con variazioni): Tema",24,classical,39733.00
16787,1,"Mozart - All Day Classics","Minuet in A, K.61g/I",20,classical,58306.00
16788,1,"Mozart: A Night of Classics","6 Variations in G minor for Piano & Violin on "Hélas, j'ai perdu mon amant" K.360: Var. VI",17,classical,61826.00
16789,1,"Mozart - A Classical Dawn","Serenade in G Major, K. 525 "Eine kleine Nachtmusik": 2a. Romance (Andante) - Pt. 1",5,classical,86880.00
16790,1,"Mozart - A Classical Dawn","Les petits riens, K.app.10 (ballet): No. 14 without indication, attr. to Mozart",3,classical,95453.00
16791,1,"Mozart - All Day Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 9. Variation VIII",20,classical,53520.00
16792,1,"Mozart - A Classical Dawn","Les petits riens, K.app.10 (ballet): 3. Gavotte (Allegro)",4,classical,87040.00
16793,1,"Mozart - All Day Classics","Andante And Five Variations For Piano Duet In G, K.501: Variation 1",17,classical,59733.00
16794,1,"Mozart - All Day Classics","Ascanio in Alba, K.111 / Part 1: Andante grazioso",10,classical,78800.00
16795,1,"Mozart - All Day Classics","Le nozze di Figaro, K.492 / Act 3: (La marcia)",9,classical,74866.00
16796,1,"Mozart - All Day Classics","6 German Dances, K. 509: No. 3 in E-Flat Major",12,classical,75120.00
16797,1,"Mozart - All Day Classics","Divertimento in D Major, K. 136: I. Allegro",11,classical,71960.00
16798,1,"Mozart - All Day Classics","Sonata for Piano and Violin in F, K.46e: 1. Allegro",8,classical,82813.00
16799,1,"Mozart - All Day Classics","Contredanse in G, K.610 "Les filles malicieuses"",7,classical,91400.00
16800,1,"Mozart - All Day Classics","Piano Sonata No. 4 in E-Flat Major, K. 282: 1b. Adagio - Pt. 2",6,classical,96266.00
16801,1,"Mozart: Complete Variations for Piano","12 Variations in B-Flat Major, K. 500",3,classical,562893.00
16802,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 8 in A Minor, K. 310: III. Presto",13,classical,178760.00
16803,1,"Mozart: Piano Concertos Nos. 9-13","Piano Concerto No. 12 in A Major, K. 414: I. Allegro",2,classical,642480.00
16804,1,"Mozart - Inspiring Classics","7 Variations on "Willem van Nassau" in D, K.25: 1. Theme: Allegro",7,classical,50859.00
16805,1,"Mozart Piano Concertos: Nos. 1-8","Piano Concerto No. 3 in D Major, K. 40: II. Andante",9,classical,290893.00
16806,1,"Mozart: The Complete Piano Sonatas","12 Variations on "Je suis Lindor", K. 354/299a",1,classical,1095053.00
16807,1,"Mozart - Inspiring Classics","Requiem in D minor, K.626: 3. Sequentia: Lacrimosa",1,classical,171426.00
16808,1,"Mozart Piano Concertos: Nos. 1-8","Piano Concerto No. 6 in B-Flat Major, K. 238: III. Rondeau (Allegro)",7,classical,456533.00
16809,1,"Mozart - Inspiring Classics","Sonata for Piano and Violin in F, K.377: 2c. Variation 2",3,classical,308000.00
16810,1,"Mozart - A Classical Dawn","Serenade in G, K.525: 1. Allegro",17,classical,97920.00
16811,1,"Mozart - A Classical Dawn","12 Variations on ‘La belle Françoise’ in E flat, K.353: 8. Variation VII",12,classical,58306.00
16812,1,"Mozart: A Night of Classics","Six German Dances, K.509: No. 1 in C",7,classical,95706.00
16813,1,"Mozart - Inspiring Classics","Symphony No. 25 in G minor, K.183: 1. Allegro con brio",2,classical,92986.00
16814,1,"Mozart: Piano Concertos Nos. 14-21","Piano Concerto No. 16 in D Major, K. 451: III. Rondeau (Allegro di molto)",4,classical,403960.00
16815,1,"Mozart - A Classical Dawn","12 Variations on an Allegretto in B Flat, K.500: 6. Variation V",16,classical,45532.00
16816,1,"Mozart - A Classical Dawn","8 Variations on "Laat ons juichen" by C.E. Graaf in G, K.24: 9. Variation VIII: Tempo I",17,classical,46741.00
16817,1,"Mozart - A Classical Dawn","String Quartet No. 9 in A, K.169: 4. Rondeaux (Allegro)",3,classical,98160.00
16818,1,"Mozart - Inspiring Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 6. Variation V",4,classical,60973.00
16819,1,"Mozart - Inspiring Classics","Nine Variations in D, K.573 on a minuet by J.P. Duport: 7b. Variation VI - Pt. 2",3,classical,72973.00
16820,1,"Mozart - Inspiring Classics","Divertimento in D Major, K. 136: I. Allegro",3,classical,71960.00
16821,1,"Mozart - Inspiring Classics","Piano Sonata No. 16 in C Major, K. 545 "Sonata facile": III. Rondo. Allegro",2,classical,82693.00
16822,1,"Mozart - Inspiring Classics","Three Minuets K. 363: No. 1 in D",5,classical,59760.00
16823,1,"Mozart - Inspiring Classics","Modulierendes Präludium, K.deest",1,classical,98000.00
16824,1,"Mozart: A Night of Classics","10 Variations in G, K.455 on "Unser dummer Pöbel meint" by C.W. Gluck: 7. Variation VI",16,classical,56296.00
16825,1,"Mozart: A Night of Classics","Piano Sonata No. 11 in A Major, K. 331: I. Variation 2",11,classical,80533.00
16826,1,"Mozart - A Classical Dawn","12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,classical,91664.00
16827,1,"Mozart - Inspiring Classics","8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 3. Variation II",3,classical,75546.00
16828,1,"Mozart: A Night of Classics","Piano Sonata No. 16 in C Major, K. 545 "Sonata facile": III. Rondo (Allegretto)",8,classical,98933.00
16829,1,"Mozart: A Night of Classics","Six Contredanses K. 462: No. 4 in D Major",8,classical,96626.00
16830,1,"Mozart - Inspiring Classics","Serenade in G Major, K. 525 "Eine kleine Nachtmusik": 2d. Romance (Andante) - Pt. 4",4,classical,67346.00
16831,1,"Mozart - A Classical Dawn","Ma che vi fece... Sperai vicino, K.368: 3. Recitativo - Andantino",7,classical,79440.00
16832,1,"Mozart - A Classical Dawn","Sonata for Piano and Violin in F, K.377: 2a. Tema con variazioni: Tema",6,classical,79466.00
16833,1,"Mozart - A Classical Dawn","Sonata for Piano and Violin in G, K.379: 2a. Tema con variazioni: Tema",9,classical,68666.00
16834,1,"Mozart - A Classical Dawn","Ma che vi fece... Sperai vicino, K.368: 1. Andantino",4,classical,86160.00
16835,1,"Mozart: A Night of Classics","Symphony No. 48 in D, K.120: 2. Andante grazioso",7,classical,94080.00
16836,1,"Mozart - A Classical Dawn","12 Variations on ‘Je suis Lindor’ from ‘Le Barbier de Séville’ by A.L. Baudron in E, K.354: 2. Variation I",11,classical,61906.00
16837,1,"Mozart - A Classical Dawn","Eight Minuets K.315g - orch. Erik Smith: No. 7 in A",4,classical,93000.00
16838,1,"Mozart - All Day Classics","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",12,classical,71560.00
16839,1,"Mozart - All Day Classics","9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",14,classical,62325.00
16840,1,"Mozart - A Classical Dawn","Divertimento No. 15 in B Flat Major, K.287: Variation VI",9,classical,66906.00
16841,1,"Mozart - All Day Classics","6 Variations on "Mio caro Adone" by Salieri in B, K.180: 5. Variation IV",10,classical,81381.00
16842,1,"Mozart - A Classical Dawn","La clemenza di Tito, K.621 / Act 1: Marcia - Reprise",10,classical,65000.00
16843,1,"Mozart - All Day Classics","12 Variations in C Major on "Ah, vous dirai-je Maman", K. 265: 9. Variation VIII",15,classical,58360.00
16844,1,"Mozart - All Day Classics","Minuet in F, K.2",19,classical,57480.00
16845,1,"Mozart - All Day Classics","Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto",14,classical,71000.00
16846,1,"Mozart - All Day Classics","The London Sketchbook, K. 15a-ss (arr. and/or orch. E. Smith) - Divertimento in B flat: 2. [Presto], K.15ll",21,classical,48000.00
16847,1,"Mozart - All Day Classics","12 Variations in C Major on "Ah, vous dirai-je Maman", K. 265: 13. Variation XII",9,classical,77613.00
16848,1,"Mozart - All Day Classics","Three Minuets K. 363: No. 2 in B Flat",17,classical,63826.00
16849,1,"Mozart - All Day Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 11. Variation X",11,classical,67146.00
16850,1,"Mozart - All Day Classics","The London Sketchbook, K. 15a-ss - Divertimento in G minor: 2. (Andante), K.15q",6,classical,94333.00
16851,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 4 in E-Flat Major, K. 282: I. Adagio",16,classical,264906.00
16852,1,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 17 in B-Flat Major, K. 570: II. Adagio",6,classical,482480.00
16853,1,"Mozart: Piano Sonatas, Vol. 5 - K. 540, 494, 545, 570 & 576","Piano Sonata No. 15 in F Major, K. 533: II. Andante",7,classical,397980.00
16854,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 2 in F Major, K. 280: I. Allegro assai",5,classical,296733.00
16855,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 1 in C Major, K. 279: III. Allegro",5,classical,225160.00
16856,1,"Mozart: The Complete Piano Sonatas","6 Variations on "Mio caro adone", K. 180/173c",4,classical,507146.00
16857,1,"Mozart: The Complete Piano Sonatas","Andante in C Major, K. 1a",0,classical,17453.00
16858,1,"Mozart: Complete Variations for Piano","Sonata for Piano 4 Hands in G Major, K. 357: II. Andante",1,classical,383426.00
16859,1,"Mozart: Piano Concertos Nos. 14-21","Piano Concerto No. 19 in F Major, K. 459: I. Allegro vivace",3,classical,769826.00
16860,1,"Mozart - Inspiring Classics","9 Variations on a Minuet by J.P. Duport in D, K.573: 8. Variation VII",4,classical,62325.00
16861,1,"Mozart: A Night of Classics","12 Variations on a Minuet by J.C. Fischer in C, K.179: 13. Variation XII",8,classical,79876.00
16862,1,"Mozart: A Night of Classics","Sonata for Piano and Violin in F, K.377: 2c. Variation 2",12,classical,308000.00
16863,1,"Mozart - Inspiring Classics","Six German Dances, K.571: No. 5 in B flat",2,classical,94453.00
16864,1,"Mozart - A Classical Dawn","12 Variations on a Minuet by J.C. Fischer in C, K.179: 11. Variation X",8,classical,68916.00
16865,1,"Mozart - A Classical Dawn","6 Variations on ‘Salve tu, Domine‘ by Paisiello in F K.398: 5. Variation IV",6,classical,79154.00
16866,1,"Mozart - Inspiring Classics","8 Menuette, K.315a: Menuetto 7 in A Major",1,classical,96013.00
16867,1,"Mozart - A Classical Dawn","Piano Sonata No. 4 in E-Flat Major, K. 282: 1e. Adagio - Pt. 5",8,classical,71520.00
16868,1,"Mozart: A Night of Classics","Symphony in D Major K. 135: 3. Molto allegro",10,classical,80466.00
16869,1,"Mozart - All Day Classics","7 Variations on "Willem van Nassau" in D, K.25: 8. Variation VII",20,classical,52202.00
16870,1,"Mozart: A Night of Classics","Don Giovanni, K.527 / Act 1: "Madamina, il catalogo è questo"",7,classical,99000.00
16871,1,"Mozart: A Night of Classics","14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",8,classical,90786.00
16872,1,"Mozart - A Classical Dawn","La clemenza di Tito, K.621 / Act 1: Marcia (I)",6,classical,80000.00
16873,1,"Mozart - A Classical Dawn","Adagio in F, K.410",5,classical,96000.00
16874,1,"Mozart: A Night of Classics","Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto",15,classical,71000.00
16875,1,"Mozart: A Night of Classics","Divertimento No. 11 in D, K.251 "Nannerl-Septett": 4c. Menuetto (Tema con variazioni): Var. II",10,classical,81466.00
16876,1,"Mozart - Inspiring Classics","6 Minuets K. 105 (attribution doubtful): No. 5 in G Major",2,classical,97000.00
16877,1,"Mozart: A Night of Classics","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 5. Variation IV",9,classical,81813.00
16878,1,"Mozart: A Night of Classics","6 German Dances, K. 509: No. 2 in G Major",15,classical,65746.00
16879,1,"Mozart: A Night of Classics","12 Variations on a Minuet by J.C. Fischer in C, K.179: 6. Variation V",9,classical,81512.00
16880,1,"Mozart: A Night of Classics","Piano Sonata No. 11 in A Major, K. 331: 1d. Variation 4",12,classical,76640.00
16881,1,"Mozart - Inspiring Classics","Andante and allegretto for Piano and Violin in C, K.404: 2. Allegretto",2,classical,84653.00
16882,1,"Mozart: A Night of Classics","8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 1. Theme",8,classical,84317.00
16883,1,"Mozart: A Night of Classics","Les petits riens, K.app.10 (ballet): No. 11 Larghetto",12,classical,74840.00
16884,1,"Mozart - All Day Classics","8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 4. Variation III",16,classical,57342.00
16885,1,"Mozart: A Night of Classics","9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 2. Variation I",13,classical,71560.00
16886,1,"Mozart - A Classical Dawn","8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",4,classical,96880.00
16887,1,"Mozart: A Night of Classics","Minuet in D, K.94 (Orch. Erik Smith)",10,classical,79000.00
16888,1,"Mozart - Inspiring Classics","Contredanse in C, - "La Bataille", K.535",1,classical,92000.00
16889,1,"Mozart - A Classical Dawn","8 Variations on ‘Ein Weib ist das herrlichste Ding’ by B. Schack in F, K.613: 2. Variation I",5,classical,82697.00
16890,1,"Mozart - All Day Classics","12 Variations on ‘La belle Françoise’ in E flat, K.353: 7. Variation VI",19,classical,53600.00
16891,1,"Mozart - A Classical Dawn","Piano Sonata No. 12 in F Major, K. 332: II. Adagio",3,classical,284000.00
16892,1,"Mozart - A Classical Dawn","Symphony No. 5 in B flat, K.22: 3. Allegro molto",6,classical,78000.00
16893,1,"Mozart - All Day Classics","Sonata for Piano and Violin in F, K.377: 2f. Variation 5",10,classical,71440.00
16894,1,"Mozart: A Night of Classics","Divertimento No. 11 in D, K.251 "Nannerl-Septett": 4d. Menuetto (Tema con variazioni): Var. III",10,classical,82266.00
16895,1,"Mozart - All Day Classics","2 Canons in F for 2 voices in 1, K508a: Nos. 1-2",7,classical,84226.00
16896,1,"Mozart - All Day Classics","Symphony No. 24 in B Flat, K.182: 3. Allegro",8,classical,87866.00
16897,1,"Mozart - All Day Classics","16 Minuets K.176: No. 10 in B flat",19,classical,56000.00
16898,1,"Mozart - All Day Classics","Symphony No. 7 in D, K.45: 4. (Allegro)",7,classical,89200.00
16899,1,"Mozart - All Day Classics","Flute Quartet in D major, K.285 - Arr. for accordion and strings Richard Galliano: 2a. Adagio - Pt. 1",17,classical,50733.00
16900,1,"Mozart - All Day Classics","Contredanse in E flat, K.607 "Il Trionfo delle Donne"",8,classical,85000.00
16901,1,"Mozart: Piano Concertos Nos. 20 & 22","Mozart: Piano Concerto No. 20 in D Minor, K. 466: III. Allegro assai",24,classical,417666.00
16902,1,"Mozart: The Complete Piano Sonatas","Piano Sonata No. 3 in B-Flat Major, K. 281: II. Andante amoroso",16,classical,313866.00
16903,1,"Mozart: Piano Concertos Nos. 12, 18 & 19","Piano Concerto No. 18 in B-Flat Major, K. 456: II. Andante un poco sostenuto",7,classical,693666.00
16904,1,"Mozart: Piano Concertos Nos. 14-21","Piano Concerto No. 15 in B-Flat Major, K. 450: II. (Andante)",5,classical,362640.00
16905,1,"Mozart: Piano Concertos Nos. 26 & 27; Rondo in A Major","Piano Concerto No. 26 in D Major, K. 537 "Coronation": II. (Larghetto)",3,classical,410066.00
16906,1,"Mozart: Complete Variations for Piano","Sonata for Piano 4 Hands in C Major, K. 19d: III. Rondo (Allegretto)",2,classical,225293.00
16907,1,"Mozart - A Classical Dawn","Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto",3,classical,337586.00
